run_id,git_commit,machine,gpu,seed,grid_offset,case_name,router_recipe,balance_recipe,balance_coeff,route_row_role,route_rows,route_result_rows,route_rows_output_count,route_rows_output_fraction,route_rows_contribute,depth,leaf_rows,shared_unrouted_frac,eligible_index,layer,sample_split,sample_batches,test_accessed,scheduler_status,trial_status,captured_tokens,observed_tokens,fit_tokens,metric_tokens,metric_split,metric_holdout_fraction,initial_normalized_mse,final_normalized_mse,nmse_delta,final_cosine_similarity,tokens_per_second,train_seconds,dead_leaves,route_entropy_mean,leaf_tokens_p10,leaf_tokens_p50,leaf_tokens_p90,route_churn_available,route_churn_fraction,route_churn_changed_tokens,route_churn_tokens,route_churn_initial_unique_leaves,route_churn_final_unique_leaves,route_churn_reason,active_rows_per_token,stored_rows,effective_stored_rows,route_output_rows_per_token,route_output_rows_per_node,locoprop_status,locoprop_mse_before,locoprop_mse_after,locoprop_nonincreasing
l7k_router_equal_budget_20260704_a1e311f_wave1_ripper_alt,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,3,26006,5,clipped_ste_seed21003,clipped_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0069575309753418,0.656640887260437,0.3503166437149048,0.5560757517814636,24138.11102985988,0.5302817600004346,0,0.0,2.0,4.5,16.699996948242188,true,0.6280134269148612,2058,3277,32,32,,47.0,259,228,5,1,succeeded,0.04157494008541107,0.033412493765354156,true
l7k_router_equal_budget_20260704_a1e311f_wave1_ripper_alt,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,3,26006,5,clipped_ste_seed21003,clipped_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0085570812225342,0.6913802027702332,0.317176878452301,0.5345021486282349,30448.123830657023,0.42038714999944204,0,0.0,1.0,4.0,17.899999618530273,true,0.6222154409520904,2039,3277,32,32,,47.0,259,228,5,1,succeeded,0.045588813722133636,0.03632084280252457,true
l7k_router_equal_budget_20260704_a1e311f_wave1_ripper_alt,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,3,26006,5,clipped_ste_seed21003,clipped_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0082097053527832,0.6975257396697998,0.3106839656829834,0.5364936590194702,29518.985570335783,0.43361923699922045,2,0.0,1.100000023841858,5.0,11.899999618530273,true,0.541348794629234,1774,3277,32,32,,47.0,259,228,5,1,succeeded,0.048752184957265854,0.03893820941448212,true
l7k_router_equal_budget_20260704_a1e311f_wave1_ripper_alt,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,3,26006,5,clipped_ste_seed21003,clipped_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0078459978103638,0.6913083791732788,0.31653761863708496,0.5301463603973389,29416.542731105586,0.4351293119998445,1,0.0,1.100000023841858,5.0,15.79999828338623,true,0.5822398535245652,1908,3277,32,32,,47.0,259,228,5,1,succeeded,0.05977363511919975,0.04806903377175331,true
l7k_router_equal_budget_20260704_a1e311f_wave1_ripper_alt,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,3,26006,5,clipped_ste_seed21003,clipped_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0101652145385742,0.7124946117401123,0.2976706027984619,0.4881468415260315,28757.791642776672,0.4450967640004819,1,0.0,2.1000001430511475,5.0,18.799999237060547,true,0.5779676533414708,1894,3277,32,32,,47.0,259,228,5,1,succeeded,0.08908167481422424,0.07191360741853714,true
l7k_router_equal_budget_20260704_a1e311f_wave1_ripper_alt,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,3,26006,5,clipped_ste_seed21003,clipped_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0070128440856934,0.7014866471290588,0.3055261969566345,0.49061667919158936,30186.80082887205,0.4240263840001717,2,0.0,1.2000000476837158,5.5,18.399995803833008,true,0.5309734513274337,1740,3277,32,32,,47.0,259,228,5,1,succeeded,0.08233765512704849,0.06563899666070938,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,0,26006,6,sigmoid_surrogate_ste_seed21001,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0087498426437378,0.6528236865997314,0.35592615604400635,0.5605412125587463,22873.088667568227,0.5596095999990212,2,0.0,1.0,5.0,9.899999618530273,true,0.6704302715898688,2197,3277,32,32,,47.0,259,228,5,1,succeeded,0.04142508655786514,0.0332430861890316,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,0,26006,6,sigmoid_surrogate_ste_seed21001,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0074442625045776,0.692422091960907,0.31502217054367065,0.5310624837875366,31536.67538571004,0.40587664499980747,2,0.0,1.0,3.0,14.0,true,0.5556911809581935,1821,3277,32,32,,47.0,259,228,5,1,succeeded,0.04569946974515915,0.0362149253487587,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,0,26006,6,sigmoid_surrogate_ste_seed21001,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0074784755706787,0.6898178458213806,0.3176606297492981,0.5404886603355408,25881.144386803615,0.4945685480015527,2,0.0,1.0,5.5,17.499996185302734,true,0.4778761061946903,1566,3277,32,32,,47.0,259,228,5,1,succeeded,0.04831218346953392,0.038629189133644104,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,0,26006,6,sigmoid_surrogate_ste_seed21001,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0077229738235474,0.689580500125885,0.31814247369766235,0.5278457403182983,31512.297951316697,0.40619062499899883,1,0.0,1.0,3.5,18.0,true,0.6484589563625267,2125,3277,32,32,,47.0,259,228,5,1,succeeded,0.05971388518810272,0.04807901382446289,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,0,26006,6,sigmoid_surrogate_ste_seed21001,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0090060234069824,0.7074077725410461,0.3015982508659363,0.48968619108200073,29121.3281050291,0.43954039300115255,1,0.0,2.0,6.0,14.899999618530273,true,0.5859017393957888,1920,3277,32,32,,47.0,259,228,5,1,succeeded,0.088913194835186,0.07165268808603287,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,0,26006,6,sigmoid_surrogate_ste_seed21001,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0058574676513672,0.6916840672492981,0.3141734004020691,0.4999217092990875,29214.455029350967,0.43813926999973773,0,0.0,2.0,4.5,20.0,true,0.6054317973756485,1984,3277,32,32,,47.0,259,228,5,1,succeeded,0.08136425167322159,0.0652884766459465,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,1,26007,7,sigmoid_surrogate_ste_seed21002,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0062086582183838,0.6498415470123291,0.3563671112060547,0.5652070045471191,23056.422896326432,0.5551598380006908,3,0.0,1.0,4.0,18.799999237060547,true,0.595056454073848,1950,3277,32,32,,47.0,259,228,5,1,succeeded,0.041688524186611176,0.03316342830657959,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,1,26007,7,sigmoid_surrogate_ste_seed21002,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0070912837982178,0.6914820671081543,0.3156092166900635,0.5311669111251831,30281.355404833725,0.42270234700117726,2,0.0,1.0,3.0,24.499996185302734,true,0.5730851388465059,1878,3277,32,32,,47.0,259,228,5,1,succeeded,0.04565282538533211,0.0364232212305069,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,1,26007,7,sigmoid_surrogate_ste_seed21002,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.006288766860962,0.7003844976425171,0.3059042692184448,0.529777467250824,27562.032973954676,0.464406962000794,2,0.0,1.100000023841858,5.5,14.899999618530273,true,0.5132743362831859,1682,3277,32,32,,47.0,259,228,5,1,succeeded,0.04849720746278763,0.039077986031770706,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,1,26007,7,sigmoid_surrogate_ste_seed21002,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0089868307113647,0.687725841999054,0.3212609887123108,0.5354894995689392,32163.949783634704,0.3979610740007047,3,0.0,1.0,3.0,20.59999656677246,true,0.6649374427830332,2179,3277,32,32,,47.0,259,228,5,1,succeeded,0.059638265520334244,0.04783067852258682,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,1,26007,7,sigmoid_surrogate_ste_seed21002,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0084357261657715,0.7024847865104675,0.30595093965530396,0.4964618682861328,29861.85832009797,0.428640437001377,2,0.0,2.0,6.0,19.399995803833008,true,0.5062557216966738,1659,3277,32,32,,47.0,259,228,5,1,succeeded,0.08874347805976868,0.07126595824956894,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,1,26007,7,sigmoid_surrogate_ste_seed21002,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0087039470672607,0.6997652649879456,0.3089386820793152,0.49207037687301636,31761.36905265155,0.4030052980015171,1,0.0,1.0,6.0,16.799999237060547,true,0.5425694232529753,1778,3277,32,32,,47.0,259,228,5,1,succeeded,0.08260393887758255,0.06575147062540054,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,2,26008,8,sigmoid_surrogate_ste_seed21003,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0069575309753418,0.6569800972938538,0.34997743368148804,0.5560831427574158,24470.828092579446,0.5230717960002949,0,0.0,2.0,4.5,15.899999618530273,true,0.6322856270979554,2072,3277,32,32,,47.0,259,228,5,1,succeeded,0.04156988114118576,0.033414553850889206,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,2,26008,8,sigmoid_surrogate_ste_seed21003,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0085570812225342,0.6900622844696045,0.3184947967529297,0.5348056554794312,29801.653326802938,0.42950637200010533,0,0.0,1.0,4.5,16.0,true,0.6155019835215135,2017,3277,32,32,,47.0,259,228,5,1,succeeded,0.045567452907562256,0.03629976138472557,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,2,26008,8,sigmoid_surrogate_ste_seed21003,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0082097053527832,0.696789562702179,0.31142014265060425,0.5366910696029663,29591.133209284613,0.4325620079998771,3,0.0,1.2000000476837158,5.0,11.0,true,0.538297223069881,1764,3277,32,32,,47.0,259,228,5,1,succeeded,0.048755839467048645,0.03893756866455078,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,2,26008,8,sigmoid_surrogate_ste_seed21003,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0078459978103638,0.6910521388053894,0.31679385900497437,0.530424177646637,28628.955966226244,0.4470997829994303,1,0.0,1.100000023841858,5.5,14.899999618530273,true,0.584070796460177,1914,3277,32,32,,47.0,259,228,5,1,succeeded,0.059764064848423004,0.04804033413529396,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,2,26008,8,sigmoid_surrogate_ste_seed21003,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0101652145385742,0.7126712799072266,0.29749393463134766,0.48790889978408813,30092.425923979044,0.4253562020003301,0,0.0,2.0,6.0,17.899999618530273,true,0.5804089105889533,1902,3277,32,32,,47.0,259,228,5,1,succeeded,0.0890694186091423,0.07187177240848541,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,2,26008,8,sigmoid_surrogate_ste_seed21003,sigmoid_surrogate_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0070128440856934,0.701361894607544,0.3056509494781494,0.49060919880867004,30447.997080795783,0.4203889000000345,2,0.0,1.100000023841858,6.5,18.59999656677246,true,0.5279218797680806,1730,3277,32,32,,47.0,259,228,5,1,succeeded,0.08234593272209167,0.06564491242170334,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,3,26009,9,st_gumbel_seed21001,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0087498426437378,0.6645205616950989,0.3442292809486389,0.5566990971565247,23190.79428091243,0.551943147998827,1,0.0,2.0,7.0,15.79999828338623,true,0.45834604821483066,1502,3277,32,32,,47.0,259,228,5,1,succeeded,0.04189653694629669,0.033747728914022446,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,3,26009,9,st_gumbel_seed21001,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0082104206085205,0.702722430229187,0.3054879903793335,0.524179220199585,28652.583304159503,0.4467310979998729,0,0.0,2.0,6.0,17.0,true,0.4461397619774184,1462,3277,32,32,,47.0,259,228,5,1,succeeded,0.04615792632102966,0.0370183065533638,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,3,26009,9,st_gumbel_seed21001,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0066949129104614,0.700820803642273,0.3058741092681885,0.5304218530654907,29390.846824106367,0.4355097380012012,0,0.0,3.0,7.5,12.899999618530273,true,0.40402807445834604,1324,3277,32,32,,47.0,259,228,5,1,succeeded,0.04872031882405281,0.03921040520071983,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,3,26009,9,st_gumbel_seed21001,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0068951845169067,0.6956557035446167,0.31123948097229004,0.5300528407096863,28698.61699845793,0.4460145239991107,0,0.0,2.1000001430511475,6.5,12.0,true,0.4604821483063778,1509,3277,32,32,,47.0,259,228,5,1,succeeded,0.06023824214935303,0.04860493913292885,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,3,26009,9,st_gumbel_seed21001,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0069228410720825,0.7179012298583984,0.2890216112136841,0.48085466027259827,29075.18179636949,0.440238004001003,0,0.0,3.1000001430511475,7.5,13.79999828338623,true,0.43576441867561794,1428,3277,32,32,,47.0,259,228,5,1,succeeded,0.08933307230472565,0.07278333604335785,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,ripper,3,26009,9,st_gumbel_seed21001,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0099717378616333,0.7059555053710938,0.30401623249053955,0.493548184633255,29866.903580935857,0.4285680289995071,1,0.0,2.0,7.5,14.0,true,0.39517851693622214,1295,3277,32,32,,47.0,259,228,5,1,succeeded,0.08228661119937897,0.06664326786994934,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,1,26011,10,st_gumbel_seed21002,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0062365531921387,0.6602800488471985,0.3459565043449402,0.5593532919883728,25480.080954694175,0.5023531919996458,0,0.0,2.0,7.0,14.899999618530273,true,0.44858101922490085,1470,3277,32,32,,47.0,259,228,5,1,succeeded,0.04208820313215256,0.033656034618616104,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,1,26011,10,st_gumbel_seed21002,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0077646970748901,0.6978820562362671,0.30988264083862305,0.5246781706809998,31315.232320065672,0.4087467680001282,1,0.0,2.1000001430511475,6.0,17.499996185302734,true,0.38877021666158074,1274,3277,32,32,,47.0,259,228,5,1,succeeded,0.04605082795023918,0.03698958456516266,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,1,26011,10,st_gumbel_seed21002,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0073233842849731,0.7056663632392883,0.3016570210456848,0.5282361507415771,35012.37598585204,0.3655850150007609,0,0.0,1.100000023841858,8.0,13.0,true,0.4046383887702167,1326,3277,32,32,,47.0,259,228,5,1,succeeded,0.04888145253062248,0.039437901228666306,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,1,26011,10,st_gumbel_seed21002,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.006685733795166,0.7022276520729065,0.3044580817222595,0.5230398178100586,29650.11841053434,0.4317014799999015,1,0.0,1.0,7.0,15.79999828338623,true,0.4339334757400061,1422,3277,32,32,,47.0,259,228,5,1,succeeded,0.0603494830429554,0.04899909347295761,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,1,26011,10,st_gumbel_seed21002,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0069420337677002,0.7137430906295776,0.29319894313812256,0.48624688386917114,34863.123563678826,0.3671501200005878,1,0.0,3.1000001430511475,7.0,14.0,true,0.3997558742752518,1310,3277,32,32,,47.0,259,228,5,1,succeeded,0.08971792459487915,0.07292430847883224,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,1,26011,10,st_gumbel_seed21002,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.007782220840454,0.7019137144088745,0.3058685064315796,0.5000019073486328,33427.84761273308,0.3829142739996314,0,0.0,5.0,6.0,13.79999828338623,true,0.41470857491608176,1359,3277,32,32,,47.0,259,228,5,1,succeeded,0.08304613828659058,0.06640735268592834,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,2,26012,11,st_gumbel_seed21003,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.006970763206482,0.6623290777206421,0.34464168548583984,0.5521163940429688,24868.130714171726,0.5147150039992994,0,0.0,2.1000001430511475,6.0,11.899999618530273,true,0.47329874885566064,1551,3277,32,32,,47.0,259,228,5,1,succeeded,0.04189557209610939,0.033817268908023834,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,2,26012,11,st_gumbel_seed21003,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0071606636047363,0.6984372735023499,0.3087233901023865,0.5258697867393494,31600.58449136583,0.4050557989994559,1,0.0,2.1000001430511475,7.5,16.59999656677246,true,0.44583460482148307,1461,3277,32,32,,47.0,259,228,5,1,succeeded,0.04599321261048317,0.03689194470643997,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,2,26012,11,st_gumbel_seed21003,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.00682532787323,0.7037717700004578,0.3030535578727722,0.5285404920578003,30754.6861684463,0.4161967359996197,1,0.0,2.1000001430511475,7.0,13.699997901916504,true,0.44095209032651816,1445,3277,32,32,,47.0,259,228,5,1,succeeded,0.048751622438430786,0.039271410554647446,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,2,26012,11,st_gumbel_seed21003,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0056289434432983,0.6912689805030823,0.31435996294021606,0.5343308448791504,33913.21738030937,0.3774339619994862,2,0.0,2.0,8.0,15.899999618530273,true,0.4461397619774184,1462,3277,32,32,,47.0,259,228,5,1,succeeded,0.05961725860834122,0.048354823142290115,true
